,implementation,R1,R2,R3,R4,R5,R6,R7,R8,I1,I2,I3,I4,I5,I6,I7,I8,A1,A2,A3,A4,A5,A6,A7,A8,S1,S2,S3,S4,S5,S6,S7,S8,E1,E2,E3,E4,E5,E6,E7,E8,C1,C2,C3,C4,C5,C6,C7,C8,accuracy,elapse,country,fromsearch,gender,age,Strength
4587,2,3,1,1,1,1,3,3,1,4,5,1,3,1,1,1,1,1,1,4,3,4,1,1,2,4,4,5,1,5,3,4,3,1,1,1,1,1,1,1,1,4,1,2,2,1,1,2,1,60,199,US,1,-1,-1,S
4588,2,1,3,3,1,1,1,1,1,5,4,1,1,1,3,1,1,1,1,1,1,1,3,3,1,5,3,4,3,5,4,1,1,1,4,1,1,3,1,3,1,1,4,1,1,1,1,1,1,75,207,US,0,-1,-1,S
4589,2,1,1,1,1,1,1,1,1,3,1,-1,1,1,1,1,1,3,1,1,1,1,3,1,1,5,2,3,4,3,1,2,2,1,1,2,2,3,1,1,2,2,2,2,2,1,2,3,2,98,139,US,1,-1,-1,S
4591,2,1,5,1,2,1,4,1,4,3,4,4,5,4,4,4,3,4,4,5,5,4,5,5,5,3,4,3,4,4,3,3,3,3,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,90,235,US,1,-1,-1,A
4592,2,5,2,4,4,2,2,2,2,5,5,5,5,5,5,4,5,2,-1,4,2,2,2,4,2,4,4,2,4,4,4,4,4,4,1,4,2,5,2,2,2,4,4,5,4,5,4,4,4,90,188,US,1,-1,-1,I
4593,2,3,2,4,3,2,3,2,1,3,5,5,2,2,5,2,4,4,5,5,5,5,5,4,4,3,4,5,4,4,4,4,4,4,2,4,3,4,3,3,4,2,3,2,2,2,2,1,2,95,130,US,0,-1,-1,A
4594,2,1,1,1,1,1,1,1,1,5,1,1,3,1,1,3,1,3,1,5,3,3,1,-1,3,3,5,4,2,4,3,1,5,1,1,1,4,3,4,4,1,1,2,1,1,1,1,1,1,90,321,US,1,-1,-1,S
4596,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,5,4,5,3,2,4,4,4,3,4,4,4,4,4,1,2,3,2,4,2,3,4,1,2,2,2,2,2,2,2,50,124,US,1,-1,-1,S
4597,2,3,1,1,1,1,1,1,1,2,2,1,1,1,1,4,1,1,1,1,1,2,1,2,1,4,1,2,2,3,1,1,1,1,5,1,1,4,1,1,1,1,5,1,2,4,5,2,4,40,214,US,1,-1,-1,C
4598,2,3,1,2,3,2,1,3,2,4,4,3,3,2,4,1,2,1,3,4,2,3,3,2,2,2,4,3,2,2,3,2,2,2,3,3,2,2,4,2,2,2,2,3,3,2,3,2,2,99,107,FR,1,-1,-1,I
4599,2,3,1,1,3,1,1,-1,1,4,3,4,4,4,3,4,4,3,2,5,4,3,3,4,4,4,4,3,4,3,2,2,2,1,1,1,2,1,1,1,3,1,1,1,1,3,2,1,1,99,149,US,0,-1,-1,I
4600,2,4,1,1,4,1,4,2,1,5,5,5,4,1,5,4,2,1,3,1,4,3,5,5,1,2,5,1,5,2,4,2,2,1,1,1,1,1,1,1,1,1,5,1,1,1,5,2,1,50,209,US,1,-1,-1,I
4602,2,1,2,1,3,1,3,3,3,3,2,1,4,2,2,1,2,5,4,2,4,4,5,1,3,4,5,4,2,4,4,4,2,1,2,2,1,3,2,2,2,1,2,4,3,3,3,4,2,80,238,US,0,-1,-1,S
4603,2,2,1,1,1,2,1,2,2,4,5,4,4,4,4,4,4,1,4,3,4,4,3,4,4,4,5,5,4,5,5,5,4,4,4,1,3,1,3,3,4,1,2,1,2,1,3,2,1,95,185,US,0,-1,-1,S
4605,2,1,2,2,2,1,2,1,1,3,5,5,2,4,5,4,3,2,3,3,3,3,2,3,3,4,5,5,4,5,5,5,5,4,3,3,2,3,3,4,5,3,2,2,3,2,2,3,2,100,144,US,1,-1,-1,S
4606,2,4,4,3,4,4,4,4,4,3,3,3,4,3,3,3,3,1,3,3,3,5,4,3,3,4,4,3,4,4,4,4,4,1,2,3,3,3,3,3,4,1,4,4,4,4,3,4,3,100,176,US,1,-1,-1,R
4608,2,2,1,1,3,1,4,2,1,4,3,3,4,3,3,2,3,2,3,1,3,1,3,1,3,5,5,5,5,5,3,4,4,2,2,3,3,4,3,4,2,3,1,5,4,5,4,4,4,90,192,US,1,-1,-1,S
4609,2,2,1,1,1,1,1,1,1,5,5,5,4,5,5,4,5,1,1,3,1,1,1,1,4,1,4,2,3,1,1,1,3,1,2,1,2,1,1,3,5,1,1,1,1,1,1,1,1,100,92,US,0,-1,-1,I
4611,2,4,3,3,4,2,3,3,3,3,2,1,3,2,1,1,1,1,1,1,3,1,1,4,1,1,3,2,2,2,3,3,2,2,3,3,1,3,3,2,4,3,3,3,2,3,3,3,2,80,170,US,0,-1,-1,R
4612,2,1,1,1,1,1,1,1,1,4,4,5,5,5,4,5,3,1,1,1,1,1,1,3,1,4,1,5,1,5,1,2,3,4,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,80,201,CA,1,-1,-1,I
4613,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,2,4,2,4,4,3,4,4,3,4,2,5,4,5,5,1,1,1,3,4,4,4,4,2,1,1,1,1,1,1,1,1,90,445,US,1,-1,-1,S
4616,2,3,1,1,1,1,1,1,1,4,5,4,4,4,5,4,3,1,1,4,4,5,4,2,4,5,5,4,4,5,4,5,3,1,2,1,1,2,2,1,3,1,3,2,2,2,2,2,2,85,121,US,1,-1,-1,S
4617,2,3,1,1,3,2,3,1,1,2,3,3,1,3,2,2,3,2,2,1,2,1,3,1,2,3,2,2,3,2,3,2,2,1,2,3,3,2,3,1,2,2,4,4,3,5,3,2,2,50,359,US,0,-1,-1,C
4618,2,2,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,3,1,1,1,2,1,3,1,4,1,3,1,2,1,3,3,2,1,1,3,99,105,RO,0,-1,-1,E
4620,2,2,4,1,3,2,3,2,3,4,4,4,1,3,3,3,3,1,1,1,1,2,1,1,2,3,3,3,3,2,2,3,3,2,2,3,4,1,2,2,3,1,2,1,2,4,2,2,1,90,329,US,1,-1,-1,I
4623,2,1,2,2,2,1,2,1,2,5,5,5,4,5,5,4,4,2,3,3,3,2,3,3,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,96,407,US,1,-1,-1,I
4624,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,3,4,5,4,3,4,4,5,3,4,3,3,2,4,4,2,1,5,2,5,3,5,1,3,1,4,1,1,1,1,1,1,95,226,US,0,-1,-1,A
4625,2,2,2,2,2,1,1,2,1,2,5,4,3,4,3,4,1,2,4,4,3,3,4,2,1,5,4,5,3,5,4,4,4,2,2,4,2,1,1,1,1,4,2,3,4,4,2,1,3,90,146,US,0,-1,-1,S
4626,2,1,1,1,2,1,1,1,1,3,3,4,3,3,4,3,3,2,1,4,5,3,5,3,4,3,1,2,2,2,2,2,1,1,1,2,1,2,2,1,2,1,1,2,1,1,1,2,1,75,142,US,0,-1,-1,A
4627,2,3,1,1,1,1,1,1,1,4,4,4,1,1,4,1,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,1,1,1,1,1,1,1,1,90,207,US,1,-1,-1,S
4628,2,3,1,1,3,2,3,3,1,5,2,3,4,2,3,3,1,1,4,1,3,3,3,4,3,5,5,4,2,4,2,2,2,2,1,3,1,4,1,2,3,2,1,2,3,3,5,1,1,80,230,US,1,-1,-1,S
4629,2,3,3,4,4,4,3,3,3,3,4,4,4,4,4,4,4,1,2,2,2,3,3,4,2,2,4,2,5,3,2,3,1,3,2,4,2,4,3,3,3,3,3,2,4,3,3,2,2,90,285,US,0,-1,-1,I
4630,2,3,3,2,3,2,2,2,2,4,4,4,4,4,4,3,4,5,4,3,4,3,5,2,3,4,3,3,3,4,4,2,2,2,1,3,2,4,2,2,2,2,3,3,2,4,3,3,3,85,159,US,1,-1,-1,I
4631,2,1,1,1,1,1,1,1,1,5,4,4,4,4,5,4,1,3,3,3,3,1,2,3,1,5,5,5,5,5,5,5,5,2,4,2,4,2,3,4,1,1,1,1,3,1,1,1,1,98,823,US,0,-1,-1,S
4635,2,3,3,1,2,1,3,2,1,3,3,2,2,3,4,2,1,2,2,2,1,1,4,4,4,5,4,2,5,3,5,4,1,2,3,4,3,2,3,1,3,4,2,4,4,3,4,3,4,85,140,US,1,-1,-1,S
4636,2,3,1,1,4,1,1,1,1,5,3,2,5,2,1,3,1,4,3,4,3,4,4,5,4,5,3,1,4,4,2,1,1,4,3,2,2,3,3,4,2,2,1,1,2,2,1,3,1,95,96,US,0,-1,-1,A
4637,2,3,1,1,3,1,3,1,2,3,3,3,3,1,3,3,2,1,1,3,1,1,2,1,5,5,1,4,3,4,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,1,100,342,US,1,-1,-1,S
4638,2,1,2,1,3,1,3,1,2,4,4,3,3,4,3,3,3,3,3,4,4,4,3,3,4,4,3,4,4,4,3,2,3,3,2,3,2,1,3,2,3,2,3,3,1,4,2,2,2,90,373,CA,0,-1,-1,A
4639,2,2,1,1,1,1,1,1,1,5,3,3,4,4,2,4,2,1,2,4,2,4,3,2,2,1,3,2,2,3,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,95,125,US,1,-1,-1,I
4640,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,3,1,3,5,3,5,5,5,3,1,3,5,5,5,5,5,5,3,1,1,1,1,3,1,1,1,1,99,126,AU,1,-1,-1,E
4642,2,1,1,1,2,1,1,1,1,3,4,4,1,1,2,1,1,1,1,1,1,1,1,5,1,3,5,1,5,2,1,4,2,2,4,4,4,3,5,4,1,3,4,5,1,2,1,4,1,99,214,US,1,-1,-1,E
4644,2,3,2,1,3,1,4,1,2,5,5,5,4,3,4,2,4,1,1,2,2,4,4,1,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,2,3,2,4,3,1,1,90,216,US,1,-1,-1,I
4645,2,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,5,5,3,5,4,5,3,4,5,4,4,3,5,3,4,3,1,1,3,1,3,1,3,4,1,1,1,1,1,1,1,1,100,392,US,1,-1,-1,A
4647,2,2,2,1,1,2,2,1,2,5,5,5,5,5,5,5,5,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,2,3,2,3,3,2,3,3,1,2,1,2,1,2,1,1,75,160,US,0,-1,-1,I
4649,2,3,2,2,4,4,1,1,1,3,2,2,4,4,1,1,1,3,2,4,4,1,1,1,-1,2,2,4,4,1,1,1,4,2,2,4,4,1,1,1,4,2,2,4,4,1,1,1,4,90,45,US,0,-1,-1,S
4650,2,1,1,1,1,1,1,1,1,3,5,5,5,4,4,4,4,1,4,5,4,4,4,1,4,3,5,4,2,4,4,5,4,1,4,3,2,4,5,2,4,2,2,1,2,3,4,3,2,80,182,US,1,-1,-1,I
4651,2,2,2,2,2,2,2,3,2,5,4,4,4,4,4,4,3,3,2,2,2,4,2,2,2,1,1,1,1,2,2,2,2,2,2,4,2,4,3,2,2,2,2,3,2,3,3,2,2,50,165,US,0,-1,-1,I
4652,2,1,1,1,1,1,3,1,3,4,3,3,3,1,1,1,1,4,5,4,5,5,4,5,3,5,4,5,5,5,4,5,4,1,4,4,5,1,4,1,4,1,1,1,4,1,1,4,2,100,150,US,1,-1,-1,S
4653,2,3,1,2,1,2,1,3,1,5,5,5,3,4,5,4,2,3,3,4,4,2,4,1,3,4,4,4,2,3,4,3,4,1,1,1,2,1,2,1,1,2,3,3,3,2,2,1,2,90,161,US,0,-1,-1,I
4655,2,3,1,1,5,1,2,2,2,4,4,4,4,4,4,4,3,5,5,4,4,3,5,4,4,2,4,3,3,2,3,3,1,1,2,4,2,1,3,2,3,1,3,3,2,4,4,1,2,100,185,US,0,-1,-1,A
4656,2,2,1,1,2,1,1,1,1,3,1,1,3,2,1,3,1,1,1,1,1,1,3,1,1,2,5,4,1,4,2,4,3,1,2,2,1,2,2,1,1,1,3,3,3,3,5,3,3,75,124,CA,1,-1,-1,S
4657,2,2,2,1,3,1,2,1,1,4,3,2,3,2,1,2,2,1,2,1,1,1,1,4,1,1,2,1,1,2,1,1,1,4,1,2,1,3,2,3,3,3,2,1,2,2,5,1,1,100,517,AU,0,-1,-1,I
4658,2,1,1,1,1,1,1,1,1,3,3,2,2,1,2,1,2,4,5,4,5,5,4,4,5,3,4,2,4,4,4,4,1,2,2,3,3,3,3,3,4,1,1,1,1,1,2,2,1,85,113,US,0,-1,-1,A
4659,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,5,3,1,5,4,1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,3,1,1,1,95,252,US,0,-1,-1,S
4660,2,4,2,4,4,3,4,3,3,4,5,5,4,3,5,4,5,2,1,1,1,1,1,4,1,3,2,2,1,3,2,2,1,2,3,3,1,4,2,3,1,3,3,4,3,5,4,3,3,80,191,US,0,-1,-1,I
4662,2,1,1,1,1,1,1,1,1,4,5,4,1,3,4,2,3,5,5,4,5,5,5,3,5,5,5,5,2,5,5,5,2,3,4,3,4,4,5,3,5,1,3,2,3,1,3,3,2,100,147,US,0,-1,-1,A
4663,2,3,2,3,3,3,4,4,2,5,4,4,4,4,4,4,3,3,-1,5,4,5,3,3,4,4,5,4,4,-1,4,4,4,3,3,3,4,3,3,4,5,3,3,4,4,4,3,3,4,85,635,US,0,-1,-1,I
4664,2,1,1,2,1,1,2,1,1,4,3,4,3,4,3,4,2,1,1,4,1,1,1,2,1,2,4,1,3,1,2,2,1,1,2,1,1,4,2,4,1,1,1,1,3,2,2,1,1,90,398,US,0,-1,-1,I
4665,2,1,-1,1,1,1,1,1,1,4,5,5,3,3,5,1,1,1,1,5,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,95,151,CA,0,-1,-1,I
4666,2,1,1,1,1,1,1,1,1,2,3,2,1,1,1,1,1,2,1,1,1,3,1,1,1,5,4,3,4,4,2,4,3,3,2,3,4,3,4,3,3,3,3,3,3,2,2,2,1,96,537,PL,0,-1,-1,S
4668,2,1,3,1,1,1,1,2,2,4,4,2,1,1,2,1,2,5,3,4,3,3,3,4,4,-1,4,3,4,4,3,3,3,2,2,2,2,3,4,4,3,1,1,1,2,2,3,2,3,80,1608,US,1,-1,-1,A
4670,2,2,3,2,2,1,2,1,3,5,4,4,4,5,3,4,3,1,4,3,3,5,2,3,2,5,3,4,5,4,2,4,2,2,1,1,2,2,2,1,2,2,1,1,1,4,2,1,2,80,148,US,1,-1,-1,I
4673,2,3,4,4,3,3,4,4,3,4,5,4,4,4,4,4,1,1,1,5,1,1,1,4,1,4,4,5,5,4,2,5,4,1,4,2,5,1,2,5,4,2,2,3,2,2,2,5,2,90,150,US,0,-1,-1,S
4674,2,3,1,1,1,1,1,1,1,3,4,3,2,4,4,4,3,3,3,4,4,4,2,1,3,5,2,2,4,3,4,4,2,3,2,4,3,4,3,3,2,3,2,2,3,3,3,2,2,90,265,US,1,-1,-1,I
4676,2,1,2,5,3,3,3,2,3,4,5,4,4,4,4,3,5,3,3,4,4,4,4,5,4,3,4,4,4,4,3,4,3,2,2,3,3,4,3,3,3,2,2,3,3,4,3,3,3,90,188,US,0,-1,-1,I
4677,2,3,2,2,4,2,2,2,2,1,2,1,1,1,2,1,1,3,4,5,5,5,5,3,5,3,3,2,3,3,3,3,2,3,4,2,4,4,3,3,3,3,3,3,3,3,3,3,3,85,126,US,0,-1,-1,A
4678,2,3,1,1,1,1,1,1,1,-1,3,2,1,1,1,1,2,3,1,1,5,4,5,1,1,4,3,2,2,2,1,1,1,3,1,1,1,3,1,1,1,3,1,3,2,4,3,2,1,80,176,US,1,-1,-1,A
4680,2,1,1,1,1,1,1,1,1,4,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,4,3,1,1,5,5,3,1,3,3,1,1,1,5,1,1,3,3,3,1,1,3,1,1,100,133,US,0,-1,-1,S
4681,2,1,1,1,1,1,1,1,1,4,3,1,1,1,1,1,1,1,1,1,4,3,3,1,1,5,3,1,3,3,3,3,1,3,1,1,1,1,1,3,1,3,1,1,1,1,3,1,1,80,127,US,1,-1,-1,S
4684,2,2,2,3,4,1,3,2,2,3,5,5,3,3,5,2,3,4,3,5,4,4,4,3,4,2,3,2,3,3,4,3,3,1,2,1,2,2,3,3,4,1,3,3,2,1,2,2,2,90,277,US,1,-1,-1,A
4687,2,3,1,1,1,1,1,1,1,4,3,3,2,2,3,1,3,1,4,5,4,4,3,2,4,3,3,3,3,3,2,2,3,1,3,2,4,1,4,1,2,1,3,3,2,1,1,3,1,100,157,US,0,-1,-1,A
4688,2,1,1,1,4,2,3,2,1,3,4,5,3,4,4,4,4,3,3,2,2,3,5,1,3,5,3,3,5,3,3,4,2,2,2,4,1,4,4,1,4,4,5,4,4,4,5,4,5,85,176,US,1,-1,-1,C
4691,2,2,1,3,2,1,1,1,1,3,2,3,4,3,2,3,2,1,2,4,3,4,3,2,2,3,2,1,3,1,1,1,1,3,2,2,2,4,1,2,2,1,2,1,2,2,2,1,1,85,161,US,1,-1,-1,I
4692,2,1,4,1,1,3,3,2,1,5,5,5,1,4,5,5,4,1,1,2,5,5,5,1,5,2,4,2,3,3,3,4,3,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,90,157,FI,0,-1,-1,I
4694,2,3,2,1,2,1,4,2,1,3,1,1,1,1,1,1,1,2,4,1,3,4,3,1,3,4,4,4,4,4,1,4,4,4,4,5,5,3,4,5,3,4,2,4,4,1,3,4,1,80,155,AU,1,-1,-1,E
4695,2,1,1,1,1,1,1,1,1,2,4,2,3,2,1,2,2,4,5,3,4,5,5,2,3,5,4,4,2,5,2,3,3,2,3,4,1,4,1,4,2,1,1,2,1,1,1,1,1,95,144,US,0,-1,-1,A
4696,2,3,2,-1,2,4,4,2,3,3,1,3,1,3,5,3,2,3,4,4,2,2,5,3,1,3,1,5,3,1,4,3,1,2,3,4,4,2,3,3,2,4,4,3,5,3,2,4,3,90,61,US,1,-1,-1,C
4697,2,3,2,4,3,1,2,2,3,4,4,4,3,3,4,3,3,1,2,2,2,3,2,2,2,4,3,3,3,3,3,3,3,4,3,4,2,4,3,3,-1,2,3,-1,2,3,4,2,2,90,300,AU,1,-1,-1,I
4698,2,1,1,1,1,1,1,2,2,3,2,1,2,1,1,2,1,2,2,1,2,1,3,3,1,2,2,4,2,3,3,2,3,1,1,4,2,3,3,2,2,3,1,2,2,2,2,3,2,85,672,US,0,-1,-1,S
4699,2,2,2,2,4,1,3,1,2,4,4,3,4,3,2,3,1,3,3,1,2,4,4,2,1,2,4,2,2,2,1,4,2,2,2,4,1,4,1,2,2,4,2,4,2,4,1,3,3,80,279,US,1,-1,-1,I
4700,2,2,1,1,1,1,1,1,1,1,2,3,3,3,3,1,3,1,5,4,1,4,1,1,4,4,5,5,1,4,1,4,4,1,3,5,1,4,3,1,3,3,2,1,3,1,3,2,2,90,138,US,0,-1,-1,S
4701,2,4,1,1,1,1,1,2,1,3,4,4,5,3,3,1,1,2,5,3,3,5,1,4,4,5,4,4,3,3,5,5,4,5,5,5,1,5,5,4,5,2,3,4,3,2,4,3,3,90,273,FR,1,-1,-1,E
4702,2,5,5,5,2,3,4,3,3,5,5,3,5,3,5,3,3,1,1,1,4,1,1,5,1,5,5,4,5,5,4,5,4,1,1,3,3,3,3,1,3,3,3,2,4,3,3,3,3,80,211,US,1,-1,-1,S
4704,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,3,1,3,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,100,124,US,0,-1,-1,S
4705,2,2,3,1,1,2,3,1,3,5,5,5,4,5,4,3,2,4,4,5,3,4,5,5,5,3,4,4,3,4,3,2,1,1,2,2,3,4,2,5,1,1,1,1,1,1,1,1,1,100,201,CA,0,-1,-1,A
4706,2,1,1,1,1,1,1,1,1,3,4,2,1,1,2,1,2,5,5,5,5,5,5,3,3,4,4,5,3,4,2,2,1,2,3,3,1,2,4,5,4,3,4,2,3,3,3,3,1,100,215,US,1,-1,-1,A
4708,2,1,1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,100,21,US,1,-1,-1,R
4710,2,3,1,1,1,1,1,2,2,4,2,2,3,4,3,4,1,3,1,2,1,1,3,1,1,2,3,4,1,4,2,3,3,1,3,2,1,1,3,4,2,4,3,3,3,4,4,4,3,80,261,US,1,-1,-1,C
4712,2,4,4,1,3,1,4,2,4,4,3,4,2,1,3,3,2,2,2,4,2,2,3,3,3,4,4,5,4,5,4,4,3,2,2,2,3,3,3,3,4,2,3,2,1,2,3,2,2,95,152,US,1,-1,-1,S
4713,2,1,1,1,2,1,2,2,1,5,1,1,4,1,1,3,1,3,3,3,4,3,4,4,2,4,4,4,5,5,4,4,3,2,4,4,4,4,4,3,2,3,3,3,3,4,4,4,3,85,160,US,1,-1,-1,S
4715,2,3,3,1,3,3,3,3,3,4,3,3,2,3,3,3,3,2,3,4,4,4,4,3,4,2,4,3,3,2,4,4,2,2,4,3,3,2,3,3,3,2,3,2,3,2,2,3,3,80,153,US,0,-1,-1,A
4716,2,2,1,1,4,1,1,1,1,5,5,5,5,5,5,5,5,4,1,2,4,4,4,5,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,4,5,1,1,100,111,US,0,-1,-1,I
4717,2,2,2,2,3,1,2,2,2,4,2,1,4,3,2,3,1,4,4,3,5,4,4,4,3,2,4,3,4,4,4,3,3,3,3,2,3,3,5,3,3,1,1,1,1,2,1,2,1,98,109,US,0,-1,-1,A
4719,2,1,1,1,1,1,1,1,1,3,4,4,2,4,4,3,4,3,3,3,5,5,5,3,3,1,3,1,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,90,119,US,0,-1,-1,A
4720,2,1,1,1,4,1,1,1,1,3,5,3,2,3,3,3,1,5,5,4,4,5,5,3,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,97,141,US,0,-1,-1,A
4721,2,2,4,1,1,1,4,3,4,4,3,4,5,4,4,4,4,3,5,5,4,4,3,5,5,5,3,4,3,4,1,2,2,2,4,5,2,3,4,2,2,2,2,2,1,4,2,2,4,85,175,US,1,-1,-1,A
4722,2,4,5,2,4,3,4,4,4,1,4,4,1,2,1,1,1,2,1,2,1,2,1,5,1,3,2,5,2,3,4,4,2,3,5,4,2,5,4,5,5,4,1,4,3,2,1,4,3,100,203,US,0,-1,-1,E
4723,2,4,3,3,2,2,1,3,2,4,5,5,4,4,5,4,5,3,4,3,5,4,4,5,4,5,4,4,5,5,5,5,4,4,4,2,2,3,3,2,3,3,4,3,4,4,4,3,3,80,200,US,1,-1,-1,S
4724,2,2,1,1,2,1,2,1,1,4,4,4,2,3,3,2,3,5,3,5,5,5,5,1,4,5,5,2,2,5,5,4,2,1,1,1,3,1,2,1,1,1,1,1,1,1,3,1,1,98,198,US,0,-1,-1,A
4726,2,1,1,3,1,1,1,1,1,4,1,3,3,3,1,3,1,1,1,1,1,1,4,4,1,1,3,1,4,1,1,1,3,3,2,3,1,3,3,1,1,1,1,1,3,1,3,1,1,80,144,US,1,-1,-1,I
4727,2,2,4,2,2,3,3,3,4,2,2,2,3,3,2,2,2,2,4,3,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,2,3,3,4,2,3,100,143,US,0,-1,-1,E
4730,2,1,1,1,1,1,1,1,1,5,3,2,5,2,1,2,1,1,4,2,3,5,1,1,1,1,3,5,3,4,1,1,1,1,1,5,1,5,1,1,1,1,2,2,1,4,4,1,1,90,251,PL,1,-1,-1,I
4731,2,2,4,1,3,3,3,3,3,2,3,2,3,3,2,2,3,2,3,4,4,5,3,3,5,2,4,3,1,3,2,3,3,1,1,2,1,1,1,1,3,1,2,1,2,2,3,1,2,80,132,US,0,-1,-1,A
4733,2,2,4,1,3,1,3,3,3,1,4,5,3,3,3,5,5,1,2,1,1,1,2,4,2,1,3,1,4,1,1,2,1,1,1,1,1,3,1,1,3,1,4,2,1,1,3,1,1,90,181,US,0,-1,-1,I
4734,2,1,1,1,1,1,1,1,1,4,1,1,5,4,1,4,1,1,1,4,1,3,1,1,1,5,4,4,4,5,4,4,2,1,3,4,4,4,-1,3,3,2,1,3,3,1,1,1,1,100,219,AU,0,-1,-1,S
4735,2,2,1,1,3,1,1,1,1,4,5,4,4,4,4,4,2,4,4,5,4,4,5,2,5,4,5,5,4,4,5,5,4,2,3,2,2,2,1,2,5,4,2,2,3,1,1,2,2,90,199,CA,0,-1,-1,S
4736,2,1,1,2,1,1,5,4,2,2,5,5,5,2,5,1,4,2,4,5,4,4,3,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,3,1,3,2,3,3,2,2,75,277,US,0,-1,-1,S
4737,2,3,2,1,3,2,2,2,2,5,3,4,3,4,3,4,3,2,4,4,2,5,4,2,3,4,3,1,2,1,1,3,1,1,1,1,2,1,1,1,1,1,2,1,4,4,3,2,3,100,208,US,0,-1,-1,I
4738,2,1,1,1,2,1,1,1,1,4,5,3,2,2,3,2,1,3,5,4,5,5,4,2,5,4,5,4,4,5,5,5,4,4,4,3,4,4,4,5,4,3,2,3,3,1,1,1,2,80,125,US,1,-1,-1,S
4741,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,4,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,98,126,US,1,-1,-1,A
4742,2,1,1,1,4,1,1,1,1,5,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,3,1,3,1,1,1,4,1,1,1,3,4,4,1,4,4,4,4,90,284,US,0,-1,-1,C
4743,2,2,1,1,1,1,1,1,1,4,2,1,4,1,1,1,1,5,4,2,4,4,2,1,3,5,5,5,4,5,4,5,5,1,2,4,3,4,3,3,3,5,1,5,5,3,4,4,5,98,388,US,0,-1,-1,S
4745,2,2,2,3,1,1,4,2,2,4,4,4,3,2,4,3,5,5,5,5,3,4,5,5,5,4,4,4,3,4,4,5,4,1,1,1,2,2,2,1,4,1,2,1,1,2,2,1,2,90,109,US,1,-1,-1,A
4746,2,3,2,2,2,2,2,4,2,2,3,1,1,1,3,2,2,3,4,4,5,4,5,4,4,3,4,4,2,4,2,2,3,3,5,3,4,5,5,4,2,2,4,2,3,3,4,3,3,85,331,US,0,-1,-1,A
4747,2,3,3,2,5,5,1,3,1,4,5,5,5,5,5,3,1,4,5,5,5,4,5,1,4,4,4,4,3,4,3,4,3,1,4,4,4,4,5,1,3,2,3,4,3,5,2,4,1,75,709,US,1,-1,-1,I
4748,2,3,2,1,3,1,4,3,2,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,3,5,5,5,5,5,4,4,3,3,4,4,1,4,4,3,5,4,1,2,4,3,4,2,1,80,170,AU,1,-1,-1,I
4749,2,4,4,2,4,2,4,3,2,4,-1,4,4,4,4,3,4,4,4,3,3,3,3,2,4,5,2,2,2,5,2,4,2,4,2,4,2,4,2,2,2,4,4,4,3,3,4,3,3,100,115,US,0,-1,-1,C
